year,id,country,iso,region,income_group,lcgdp,lpop,polity,open,interest,credit,gross,fdi,cpi,balance,open_ww,kaopen,oecd,noil,safrica,low,middle,high,quake,storm,sdisaster,disaster,damage_cor,damage_gdp,disasterla,sdisasterla,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,disindex,disindexla,indexla,dindex,maglaxopen_ww,maglaxpolity,maglaxkaopen,maxveilaxopen_ww,maxveilaxpolity,maxveilaxkaopen,combilaxopen_ww,combilaxpolity,combilaxkaopen,floodlaxopen_ww,floodlaxpolity,floodlaxkaopen,droughtlaxopen_ww,droughtlaxpolity,droughtlaxkaopen,dif_templaxopen_ww,dif_templaxpolity,dif_templaxkaopen,indexlaxopen_ww,indexlaxpolity,indexlaxkaopen,disindexlaxopen_ww,disindexlaxpolity,disindexlaxkaopen,EFW,size_gov,prop_rights,sound_money,freedom_to_trade,regulation
1982,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.7347646,7.930241,0.05,0.4140696,,,0.10825737699999999,,,,1.0,,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0034785029,5.900000095367432,0,46.6,0.9231355286198607,0.30409455,0.16129574,0,0.9231355,0.0020523167,0.0,0.010478798,0.0032111295,0.0010577937,0.0048371386,0.0,0.013034658,18.083878,0.06290482,0.04880275,53.58443,0.0020523167,0.000102615835,,0.0,0.0,,0.010478798,0.0005239399,,0.013034658,0.0006517329,,0.0,0.0,,0.0048371386,0.00024185693,,0.04880275,0.0024401376,,0.06290482,0.003145241,,,,,,,
1983,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.7369266,7.9506135,0.05,0.3777712,,,-0.049101115460000004,,,,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.300000190734863,0,66.0,1.0495208308882054,0.4035051,0.10177541,0,1.0495209,0.0018436065,0.0,0.014841217,0.0036507612,0.0014035936,0.0030521683,0.0,0.014819217,18.070213,0.062857285,0.06598601,72.451294,0.0018436065,9.218032e-05,,0.0,0.0,,0.014841217,0.00074206083,,0.014819217,0.0007409609,,0.0,0.0,,0.0030521683,0.00015260842,,0.06598601,0.0032993003,,0.062857285,0.0031428642,,,,,,,
1984,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.7220807,7.971085,0.05,0.3554326,,,-0.1355540396,,,-0.014603149360000001,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.599999904632568,0,56.3,1.0949839299455602,0.15916964,0.11556665,0,1.0949839,0.0016001113,0.0,0.012660008,0.0038089047,0.0005536721,0.0034657575,0.0,0.015461155,16.092543,0.055977955,0.05656803,62.11055,0.0016001113,8.0005564e-05,,0.0,0.0,,0.012660008,0.0006330004,,0.015461155,0.00077305775,,0.0,0.0,,0.0034657575,0.00017328787,,0.05656803,0.0028284015,,0.055977955,0.002798898,,,,,,,
1985,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.75791,7.991828,0.05,0.34045163,,,0.04286609692,,,-0.01852054827,1.0,,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0069570057,5.900000095367432,0,54.4,1.3585473501958512,0.38204694,0.16862582,0,1.3585473,0.0020523167,0.0,0.012232761,0.004725711,0.0013289513,0.0050569624,0.0,0.019182667,19.481045,0.06776487,0.056309942,61.827175,0.0020523167,0.000102615835,,0.0,0.0,,0.012232761,0.00061163807,,0.019182667,0.0009591334,,0.0,0.0,,0.0050569624,0.0002528481,,0.056309942,0.002815497,,0.06776487,0.0033882435,,,,5.045300416949341,,,
1986,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.8143425,8.0115,0.05,0.30289382,,,0.04693554811,,,-0.0014721104,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.099999904632568,0,46.6,1.156060560485505,0.35074425,0.06689651,0,1.1560606,0.0017740366,0.0,0.010478798,0.00402136,0.0012200648,0.0020061764,0.0,0.016323557,16.468369,0.057285264,0.048200306,52.92296,0.0017740366,8.870183e-05,,0.0,0.0,,0.010478798,0.0005239399,,0.016323557,0.00081617787,,0.0,0.0,,0.0020061764,0.00010030882,,0.048200306,0.0024100153,,0.057285264,0.0028642633,,,,5.037988779872215,,,
1987,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.805605,8.031164,0.05,0.31044605,,,-0.08780589833,,,0.0024111749800000003,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0,66.0,0.8359211580551732,0.5750145,0.20165785,0,0.83592117,0.0019131765,0.0,0.014841217,0.0029077542,0.0020001894,0.006047568,0.0,0.011803193,18.462536,0.064221986,0.06606459,72.53758,0.0019131765,9.565883e-05,,0.0,0.0,,0.014841217,0.00074206083,,0.011803193,0.0005901597,,0.0,0.0,,0.006047568,0.0003023784,,0.06606459,0.0033032296,,0.064221986,0.0032110994,,,,5.030677142795089,,,
1988,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.8107166,8.050972,0.05,0.34778175,,,0.0026515012199999997,,,-0.01274694262,1.0,,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0034785029,5.800000190734863,0,48.6,0.45772279915060093,0.36383307,0.3484353,0,0.4577228,0.0020175318,0.0,0.010928532,0.00159219,0.0012655944,0.0104493145,0.0,0.0064630387,17.802998,0.061927777,0.050279763,55.206158,0.0020175318,0.00010087659,,0.0,0.0,,0.010928532,0.0005464266,,0.0064630387,0.00032315194,,0.0,0.0,,0.0104493145,0.00052246574,,0.050279763,0.0025139882,,0.061927777,0.003096389,,,,5.023365505717963,,,
1989,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.93968,8.069592,0.05,0.37430045,,,0.20543426060000003,,,-0.01682993422,1.0,,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0034785029,0.0034785029,5.199999809265137,0,46.6,0.6641270765469304,0.20971423,0.20971423,0,0.66412705,0.0018088215,0.0,0.010478798,0.002310168,0.0007294916,0.0062891734,0.0,0.009377463,16.260708,0.056562915,0.04797342,52.67384,0.0018088215,9.044108e-05,,0.0,0.0,,0.010478798,0.0005239399,,0.009377463,0.00046887316,,0.0,0.0,,0.0062891734,0.00031445868,,0.04797342,0.0023986711,,0.056562915,0.0028281459,,,,5.016053868640837,,,
1990,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.81521,8.084847,0.55,0.37112606,,,-0.17890026679999999,,,-0.05628977684,1.0,,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0034785029,5.199999809265137,0,42.7,0.6732944831479811,0.2854256,0.27036425,1,0.6732945,0.0018088215,0.0,0.0096018175,0.0023420567,0.0009928538,0.008108022,0.77298385,0.009506906,21.92099,0.07625223,0.04539579,49.84366,0.0018088215,9.044108e-05,,0.0,0.0,,0.0096018175,0.00048009088,,0.009506906,0.00047534532,,0.77298385,0.038649194,,0.008108022,0.00040540108,,0.04539579,0.0022697896,,0.07625223,0.0038126116,,4.347427654134889,3.3389275367800244,5.008742231563711,4.903158379029284,,2.7393884897679017
1991,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.3361144,8.064966,0.55,0.34816387,,,0.04049373396,,,-0.1474762237,1.0,,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0034785029,4.900000095367432,0,23.3,1.8290355070904678,0.014169507,-0.014169507,0,1.8290355,0.0017044663,0.0,0.005239399,0.006362305,4.928867e-05,-0.0004249329,0.0,0.025825953,15.561693,0.054131392,0.027336448,30.014866,0.0017044663,0.0009374565,,0.0,0.0,,0.005239399,0.0028816697,,0.025825953,0.014204275,,0.0,0.0,,-0.0004249329,-0.0002337131,,0.027336448,0.015035047,,0.054131392,0.029772267,,4.48620361986295,3.9156276691115566,4.93916648922561,4.5741386033182785,,3.1483968099784176
1992,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.097212,8.030087,0.75,1.0000272,-0.06551642982,,-0.2946790303,0.028190749839999998,0.22600542129999998,-0.07146355085,1.0,,0,0,0,0,1,0,0,0,1,0,5.337497711181641,0.14375895,0.0,0.0034785029,4.599999904632568,0,0.0,0.8607040566842092,0.0,0.0,0,0.86070406,0.0016001113,0.0,0.0,0.0029939616,0.0,0.0,0.0,0.012153127,11.548183,0.040170386,0.0049734106,5.460704,0.0016001113,0.0008800612,,0.0,0.0,,0.0,0.0,,0.012153127,0.00668422,,0.0,0.0,,0.0,0.0,,0.0049734106,0.002735376,,0.040170386,0.022093713,,4.624979585591012,4.492327801443089,4.86959074688751,4.245118827607272,,3.5574051301889336
1993,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.3699822,8.028222,0.75,0.77715063,-0.03968257372,,2.230842605,0.047228538279999996,0.08500475124000001,0.01213284863,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.099999904632568,0,27.2,0.38149483254588606,0.7716336,0.7716336,0,0.38149482,0.0017740366,0.0,0.0061163804,0.0013270308,0.0026841299,0.023140715,0.0,0.0053867004,16.42583,0.057137303,0.030467894,33.45313,0.0017740366,0.0013305275,,0.0,0.0,,0.0061163804,0.004587285,,0.0053867004,0.004040025,,0.0,0.0,,0.023140715,0.017355537,,0.030467894,0.02285092,,0.057137303,0.042852975,,4.763755551319073,5.069027933774621,4.800015004549409,3.916099051896267,,3.9664134503994495
1994,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.5737066,8.042751,0.75,0.5030201,-0.01065612028,0.5030852794,0.6580772759,0.026691202079999997,0.02256505269,-0.07921747334,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.800000190734863,0,29.1,0.6261526405904152,0.45671678,0.45671678,0,0.62615263,0.0016696814,0.0,0.006543627,0.0021780739,0.0015886906,0.013696594,0.0,0.008841264,15.165371,0.052752785,0.031861123,34.98287,0.0016696814,0.001252261,,0.0,0.0,,0.006543627,0.0049077203,,0.008841264,0.006630948,,0.0,0.0,,0.013696594,0.010272445,,0.031861123,0.023895841,,0.052752785,0.039564587,,4.902531517047135,5.6457280661061535,4.730439262211308,3.587079276185261,,4.375421770609965
1995,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.7339697,8.057743,0.75,0.4561886,0.01333357162,0.3993793466,0.11579605000000001,0.02887194483,0.007793218538,-0.00474324808,1.0,0.35072306,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0069570057,4.5,0,21.4,2.225340421954661,0.28307506,0.28307506,0,2.2253404,0.0015653262,0.0,0.0048121517,0.007740853,0.0009846775,0.00848921,0.0,0.03142177,16.531204,0.057503846,0.02587335,28.408415,0.0015653262,0.0011739947,,0.0,0.0,,0.0048121517,0.0036091139,,0.03142177,0.023566328,,0.0,0.0,,0.00848921,0.0063669076,,0.02587335,0.019405013,,0.057503846,0.043127883,,5.041307482775196,6.222428198437686,4.660863519873208,3.258059500474255,6.311576377310631,4.784430090820481
1996,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.8791494,8.07203,0.5,0.43220198,-0.003473136825,0.412410837,0.3365607349,0.029901588399999998,0.01272547781,-0.03560977176,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.099999904632568,0,0.0,1.6257452026173194,0.0,0.0,0,1.6257452,0.0014261862,0.0,0.0,0.0056551592,0.0,0.0,0.0,0.022955496,12.000589,0.041744087,0.0052148006,5.725745,0.0014261862,0.0010696396,0.00050019636,0.0,0.0,0.0,0.0,0.0,0.0,0.022955496,0.017216623,0.008051022,0.0,0.0,0.0,0.0,0.0,0.0,0.0052148006,0.0039111003,0.0018289508,0.041744087,0.031308066,0.014640613,5.29228005398077,6.430087250569769,4.645761088925506,4.085704357791203,6.238937018065112,5.085566772984488
1997,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.808289,8.078816,0.75,0.4393565,,0.5807384215,-0.2979603812,0.021628033470000002,0.03318027438,-0.12395481309999999,1.0,0.35072306,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0034785029,5.300000190734863,0,22.0,0.45860141024291384,0.16390502,0.16390502,0,0.45860142,0.0018436065,0.0,0.004947072,0.0015952463,0.0005701441,0.004915389,0.0,0.0064754444,14.302014,0.049749598,0.025430804,27.922506,0.0018436065,0.00092180324,0.0006465953,0.0,0.0,0.0,0.004947072,0.002473536,0.0017350522,0.0064754444,0.0032377222,0.0022710876,0.0,0.0,0.0,0.004915389,0.0024576946,0.0017239404,0.025430804,0.012715402,0.008919169,0.049749598,0.024874799,0.01744833,5.543252625186345,6.637746302701852,4.630658657977806,4.913349215108149,6.166297658819594,5.386703455148496
1998,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.800931,8.074889,0.75,0.45481342,,0.5620265045,0.1901051125,0.01650080654,0.020642858870000003,-0.02385486517,1.0,0.35072306,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0034785029,5.300000190734863,0,28.0,1.2269563579110085,0.29027924,0.29027924,0,1.2269564,0.0018436065,0.0,0.006296274,0.004267971,0.0010097371,0.008705257,0.0,0.017324602,16.70958,0.058124322,0.03171027,34.817234,0.0018436065,0.0013827048,0.0006465953,0.0,0.0,0.0,0.006296274,0.0047222055,0.0022082485,0.017324602,0.012993451,0.0060761375,0.0,0.0,0.0,0.008705257,0.006528943,0.0030531345,0.03171027,0.023782704,0.011121524,0.058124322,0.043593243,0.020385541,5.79422519639192,6.845405354833934,4.615556227030105,5.740994072425097,6.0936582995740745,5.687840137312502
1999,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,7.9477563,8.066938,0.75,0.48029748,0.01640464818,0.4982558315,0.08402867876,0.01199626443,0.000389437654,-0.04524804594,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.800000190734863,0,44.9,0.4142120469896675,0.4216281,0.4216281,0,0.41421205,0.0016696814,0.0,0.010096525,0.0014408377,0.0014666345,0.0126443105,0.0,0.005848667,15.625116,0.05435201,0.046026204,50.53584,0.0016696814,0.001252261,0.0005855958,0.0,0.0,0.0,0.010096525,0.007572394,0.003541084,0.005848667,0.0043865005,0.0020512624,0.0,0.0,0.0,0.0126443105,0.009483233,0.004434651,0.046026204,0.034519654,0.01614245,0.05435201,0.040764008,0.019062504,6.045197767597495,7.053064406966017,4.600453796082404,6.568638929742043,6.021018940328556,5.988976819476509
2000,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.0209465,8.057806,0.75,0.5592043,0.01704441268,0.4827189668,0.8792956579,0.03878860857,5.0018136e-05,-0.04239622041,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0,22.0,0.8241928766018515,0.45730445,0.45730445,0,0.8241929,0.0015653262,0.0,0.004947072,0.0028669573,0.0015907348,0.0137142185,0.0,0.01163759,14.462542,0.050307993,0.025302377,27.781498,0.0015653262,0.0011739947,0.00054899603,0.0,0.0,0.0,0.004947072,0.003710304,0.0017350522,0.01163759,0.008728192,0.004081571,0.0,0.0,0.0,0.0137142185,0.010285664,0.0048098927,0.025302377,0.018976782,0.008874127,0.050307993,0.037730996,0.017644173,6.296170338803069,7.2607234590981005,4.585351365134703,7.396283787058991,5.948379581083037,6.2901135016405165
2001,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.096603,8.04815,0.75,0.5743036,0.01565450881,0.46724951249999996,-0.00480202226,0.05067195647,0.00310758827,-0.0531163345,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.300000190734863,0,29.9,0.42560529670752906,0.8395111,0.8395111,0,0.4256053,0.0014957563,0.0,0.006723521,0.0014804692,0.0029202418,0.02517631,0.0,0.0060095396,15.241552,0.053017784,0.03230034,35.46512,0.0014957563,0.0011218173,0.00052459625,0.0,0.0,0.0,0.006723521,0.0050426405,0.0023580939,0.0060095396,0.0045071547,0.002107684,0.0,0.0,0.0,0.02517631,0.018882234,0.008829913,0.03230034,0.024225254,0.011328474,0.053017784,0.03976334,0.01859456,6.322281420032513,7.272991385295761,4.580780847411517,7.063784983789157,6.075489619467157,6.618360264198976
2002,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.146837,8.038521,0.85,0.6393424,0.01162047244,0.4704227821,0.143466112,0.03034135061,0.007770525834,-0.09159042369999999,1.0,0.35072306,0,0,0,0,1,0,0,1,2,1,16.120988845825195,0.15072316,0.0034785029,0.0069570057,4.5,0,28.0,1.5344446611874696,0.72400177,0.72400177,0,1.5344447,0.0015653262,0.0,0.006296274,0.0053375703,0.0025184422,0.021712271,0.0,0.021666335,17.301722,0.06018409,0.031656727,34.758446,0.0015653262,0.0011739947,0.00054899603,0.0,0.0,0.0,0.006296274,0.0047222055,0.0022082485,0.021666335,0.016249752,0.0075988835,0.0,0.0,0.0,0.021712271,0.016284203,0.0076149944,0.031656727,0.023742545,0.011102744,0.06018409,0.04513807,0.02110795,6.516059535982282,7.700478985099741,4.758499054404266,7.023107347982254,6.279985665713275,6.818226626711879
2003,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.274568,8.029324,0.85,0.6544054,0.01053103129,0.4685243164,-0.08065213309000001,0.03149790539,0.00048400261199999997,-0.07197298322,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.699999809265137,0,32.1,0.7882459252514721,0.63782364,0.63782364,0,0.7882459,0.0016348964,0.0,0.007218228,0.0027419156,0.0022186714,0.019127853,0.0,0.011130019,16.173437,0.056259345,0.034814917,38.22607,0.0016348964,0.0013896619,0.00057339587,0.0,0.0,0.0,0.007218228,0.006135494,0.002531599,0.011130019,0.009460516,0.0039035543,0.0,0.0,0.0,0.019127853,0.016258676,0.006708579,0.034814917,0.02959268,0.012210394,0.056259345,0.047820445,0.019731449,7.0317500147782965,7.832297704199095,4.734069353363757,9.806742178927152,6.272499518901748,6.513141318499735
2004,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.403569,8.021466,0.85,0.6635799,0.0054276951,0.454349014,0.07337122761999999,0.04572141979,0.002280019169,-0.047950696109999996,1.0,0.35072306,0,0,0,0,1,0,0,0,2,0,0.1674158275127411,0.001231669,0.0,0.0069570057,4.5,0,40.0,1.6553316444678905,0.36000735,0.36000735,0,1.6553316,0.0015653262,0.0,0.008994677,0.005758076,0.0012522866,0.010796351,0.0,0.023373254,16.89603,0.05877289,0.042364478,46.51534,0.0015653262,0.0013305274,0.00054899603,0.0,0.0,0.0,0.008994677,0.0076454757,0.0031546406,0.023373254,0.019867266,0.008197539,0.0,0.0,0.0,0.010796351,0.009176899,0.0037865294,0.042364478,0.036009807,0.014858199,0.05877289,0.04995696,0.02061301,6.858748557616859,7.397515253697509,4.542351981251402,9.662736726818615,6.270655996715191,6.420482829601578
2005,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.504879,8.014512,0.95,0.70295256,0.009283673745,0.4858947323,0.04331872051999999,0.03133522618,0.002366581957,-0.06822377639,1.0,0.35072306,0,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0034785029,0.0069570057,4.400000095367432,0,35.9,0.811873638292774,0.1938498,0.1938498,0,0.8118736,0.0015305413,0.0,0.008072722,0.0028241049,0.0006743071,0.0058134105,0.0,0.011463642,14.092559,0.049021006,0.03761975,41.305725,0.0015305413,0.0013009602,0.0005367961,0.0,0.0,0.0,0.008072722,0.006861814,0.0028312898,0.011463642,0.009744096,0.004020564,0.0,0.0,0.0,0.0058134105,0.004941399,0.002038897,0.03761975,0.03197679,0.013194114,0.049021006,0.041667856,0.017192798,6.985648763330164,8.031014942750241,4.710359338809785,9.64012418972433,6.327471577101015,6.219273768265449
2006,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.616247,8.008292,0.95,0.7345355,0.01073060028,0.5450624349000001,0.1242754077,0.035615230969999995,0.002370728319,-0.07346287168,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,29.9,1.5353583343238184,0.13803564,0.13803564,0,1.5353583,0.0017392514,0.0,0.006723521,0.0053407485,0.00048015738,0.004139586,0.0,0.021679236,16.210224,0.056387313,0.033309717,36.573395,0.0017392514,0.0016522888,0.00060999556,0.0,0.0,0.0,0.006723521,0.0063873446,0.0023580939,0.021679236,0.020595273,0.007603408,0.0,0.0,0.0,0.004139586,0.0039326064,0.0014518482,0.033309717,0.03164423,0.011682486,0.056387313,0.053567946,0.019776331,7.148668535104607,8.039787181891128,4.814244228023283,9.572622662694128,6.737935751773599,6.578752851140888
2007,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.729716,8.003555,0.95,0.82966995,0.01183597173,0.6205559427,0.1061346223,0.061868377700000005,0.002932682482,-0.1075057885,1.0,0.14013048,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0069570057,4.800000190734863,0,37.9,0.2538121868985368,0.42239884,0.42239884,0,0.2538122,0.0016696814,0.0,0.008522456,0.0008828864,0.0014693156,0.012667426,0.0,0.003583824,14.858051,0.051683772,0.039505474,43.376213,0.0016696814,0.0015861973,0.00023397325,0.0,0.0,0.0,0.008522456,0.008096333,0.0011942558,0.003583824,0.0034046327,0.00050220295,0.0,0.0,0.0,0.012667426,0.012034055,0.0017750924,0.039505474,0.0375302,0.005535921,0.051683772,0.049099583,0.0072424714,7.258078273520181,8.633510081695828,4.976205633992017,9.424455327220922,6.784653663682011,6.471566661010127
2008,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.8584585,8.0010605,0.95,0.85460943,0.008296917496,0.6606414483999999,0.20224100409999998,0.07390890059,0.003359242418,-0.1556369986,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0,43.9,0.8997575241077939,0.23088865,0.23088865,0,0.8997575,0.0015653262,0.0,0.009871658,0.0031298092,0.0008031468,0.0069241775,0.0,0.0127045605,15.141102,0.052668367,0.045110714,49.530647,0.0015653262,0.0014870599,0.00021934991,0.0,0.0,0.0,0.009871658,0.009378075,0.0013833201,0.0127045605,0.012069332,0.0017802961,0.0,0.0,0.0,0.0069241775,0.0065779686,0.0009702883,0.045110714,0.042855177,0.006321386,0.052668367,0.050034948,0.007380443,7.276252235567618,8.189873734223234,5.312341118302266,9.395341228657308,6.851790311634964,6.631914785020318
2009,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.902326,8.00053,0.95,0.83027476,0.01000875383,0.6796264504,-0.1219412231,0.07959931756,0.0022805022219999998,-0.1517958862,1.0,0.14013048,0,0,0,0,1,0,1,0,2,0,0.0,0.0,0.0,0.0069570057,5.5,0,37.9,1.9405742749284045,0.43331158,0.43331158,0,1.9405743,0.0019131765,0.0,0.008522456,0.006750293,0.0015072756,0.012994691,0.0,0.027400875,19.752207,0.06870811,0.041689187,45.773888,0.0019131765,0.0018175177,0.00026809433,0.0,0.0,0.0,0.008522456,0.008096333,0.0011942558,0.027400875,0.026030831,0.0038396977,0.0,0.0,0.0,0.012994691,0.012344956,0.0018209522,0.041689187,0.039604727,0.0058419257,0.06870811,0.065272704,0.009628099,7.313856211289729,7.785948425680198,5.543880228929836,9.633021160116371,7.243536052409699,6.362895189312539
2010,2.0,Albania,ALB,Europe & Central Asia,Upper middle income,8.859194,8.002008,0.95,0.92187494,0.009049919573,0.6711179509999999,-0.1019158652,0.09356869812999999,0.003552267388,-0.1183061625,1.0,0.35072306,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0069570057,4.9,0,54.0,1.032331286079145,0.33021566,0.33021566,0,1.0323312,0.0017044663,0.0,0.012142813,0.0035909673,0.0011486561,0.009902921,0.0,0.014576499,17.298231,0.060171947,0.054884937,60.262547,0.0017044663,0.001619243,0.00023884767,0.0,0.0,0.0,0.012142813,0.0115356725,0.0017015781,0.014576499,0.013847674,0.0020426118,0.0,0.0,0.0,0.009902921,0.009407775,0.001387701,0.054884937,0.05214069,0.0076910523,0.060171947,0.05716335,0.008431924,7.380725466623109,7.8396641369115825,5.2558631880801645,9.72502246676036,7.246923525589816,6.836154015773622
1979,3.0,Argentina,ARG,Latin America & Caribbean,Upper middle income,8.221876,10.236453,0.05,0.1272498,,0.3128085933,0.10211561200000001,0.0029746292000000004,0.1595071156,-0.0074076931099999995,1.0,0.35072306,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,3.6141675e-05,6.800000190734863,0,89.9,0.5154604171174384,0.19270022,0.19270022,0,0.51546043,2.457634e-05,0.0,0.0002100396,1.8629602e-05,6.9645084e-06,6.004319e-05,0.0,7.562152e-05,35.667328,0.001289077,0.00092175807,97.40816,,,,,,,,,,,,,,,,,,,,,,,,,3.5574981969467574,5.419011053003299,3.2281644850205797,2.4971643332328353,3.2057878731566056,3.380798895226342
1980,3.0,Argentina,ARG,Latin America & Caribbean,Upper middle income,8.360044,10.25308,0.05,0.11536458,,0.3296010916,0.08107009672,0.0088095511,0.10076437029999999,-0.06203067397,1.0,0.35072306,0,1,0,0,1,0,0,0,2,0,0.0,0.0,0.0,7.228335e-05,6.300000190734863,2,96.9,0.6522774676795008,0.11643601,0.11643601,0,0.65227747,2.2769254e-05,0.0081195645,0.00022639417,2.35744e-05,4.2081924e-06,3.6280133e-05,0.0,9.5693504e-05,37.200127,0.0013444748,0.0010027651,105.96871,2.2769254e-05,1.1384627e-06,7.985703e-06,0.0081195645,0.00040597824,0.0028477185,0.00022639417,1.1319708e-05,7.940166e-05,9.5693504e-05,4.784675e-06,3.356192e-05,0.0,0.0,0.0,3.6280133e-05,1.8140066e-06,1.2724279e-05,0.0010027651,5.0138256e-05,0.00035169287,0.0013444748,6.7223744e-05,0.00047153834,3.785776911873853,5.504520363662058,3.6877704747024054,2.497364042472537,3.8210933872564734,3.3884295294313405
1981,3.0,Argentina,ARG,Latin America & Caribbean,Upper middle income,8.368769,10.269798,0.1,0.14289537,,0.4844988955,-0.1497593811,0.010638454399999999,0.1044760426,-0.05989055811,1.0,0.35072306,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.300000190734863,0,82.0,0.538384897483175,0.15056561,0.15056561,0,0.5383849,2.2769254e-05,0.0,0.00019158226,1.9458132e-05,5.4416932e-06,4.6914523e-05,0.0,7.8984696e-05,32.672733,0.0011808473,0.00084208837,88.98895,2.2769254e-05,1.1384627e-06,7.985703e-06,0.0,0.0,0.0,0.00019158226,9.579114e-06,6.719232e-05,7.8984696e-05,3.9492347e-06,2.7701753e-05,0.0,0.0,0.0,4.6914523e-05,2.3457262e-06,1.6454005e-05,0.00084208837,4.210442e-05,0.00029533982,0.0011808473,5.9042366e-05,0.00041415036,3.6576840365968035,5.346114943304207,3.7512079419812507,2.497563831595935,3.336542704640519,3.3659747508247584
